LBP0H,LBP1H,LBP2H,LBP3H,LBP4H,LBP5H,LBP6H,LBP7H,LBP8H,LBP9H,LBP0S,LBP1S,LBP2S,LBP3S,LBP4S,LBP5S,LBP6S,LBP7S,LBP8S,LBP9S,label
0.0079803466796875,0.024139404296875,0.0057830810546875,0.0770416259765625,0.0762939453125,0.173248291015625,0.0448760986328125,0.05462646484375,0.4925994873046875,0.0434112548828125,0.042724609375,0.063629150390625,0.0359344482421875,0.0657958984375,0.070556640625,0.0788421630859375,0.044189453125,0.0720672607421875,0.415740966796875,0.1105194091796875,Bacterial_spot
0.004730224609375,0.0126800537109375,0.0031890869140625,0.0373382568359375,0.0254669189453125,0.1074676513671875,0.0181884765625,0.0245513916015625,0.7464752197265625,0.0199127197265625,0.0446929931640625,0.0499725341796875,0.0280303955078125,0.0458831787109375,0.0373687744140625,0.05499267578125,0.036865234375,0.055694580078125,0.5449371337890625,0.1015625,Bacterial_spot
0.00579833984375,0.0146026611328125,0.00408935546875,0.0453643798828125,0.0341644287109375,0.1193084716796875,0.0240631103515625,0.02734375,0.699310302734375,0.0259552001953125,0.0419464111328125,0.0512847900390625,0.0310211181640625,0.05059814453125,0.04730224609375,0.0637969970703125,0.040252685546875,0.0579071044921875,0.516998291015625,0.0988922119140625,Bacterial_spot
0.00494384765625,0.0112457275390625,0.0035400390625,0.043975830078125,0.0386505126953125,0.1238861083984375,0.0208587646484375,0.0246124267578125,0.7055816650390625,0.022705078125,0.0349273681640625,0.0511932373046875,0.0296173095703125,0.0511932373046875,0.05023193359375,0.064697265625,0.040130615234375,0.0554046630859375,0.5330657958984375,0.08953857421875,Bacterial_spot
0.0054168701171875,0.0140228271484375,0.0044097900390625,0.0586395263671875,0.0760498046875,0.1329498291015625,0.0308990478515625,0.027252197265625,0.6280975341796875,0.0222625732421875,0.041778564453125,0.0476226806640625,0.02801513671875,0.046356201171875,0.0387420654296875,0.057342529296875,0.037017822265625,0.056549072265625,0.5525970458984375,0.0939788818359375,Bacterial_spot
0.0063018798828125,0.0154571533203125,0.0050506591796875,0.0541534423828125,0.049224853515625,0.145111083984375,0.0290985107421875,0.032196044921875,0.6364593505859375,0.026947021484375,0.031524658203125,0.047760009765625,0.0328521728515625,0.065521240234375,0.071319580078125,0.077301025390625,0.044769287109375,0.05078125,0.4925537109375,0.0856170654296875,Bacterial_spot
0.0045318603515625,0.014373779296875,0.0043792724609375,0.045623779296875,0.0329742431640625,0.1243743896484375,0.023193359375,0.027496337890625,0.6968231201171875,0.0262298583984375,0.040679931640625,0.0540618896484375,0.0309600830078125,0.05487060546875,0.0486602783203125,0.0675811767578125,0.0419464111328125,0.060272216796875,0.500823974609375,0.1001434326171875,Bacterial_spot
0.0062103271484375,0.016387939453125,0.0055084228515625,0.0585174560546875,0.0533905029296875,0.154205322265625,0.0305938720703125,0.0310211181640625,0.6140899658203125,0.0300750732421875,0.047271728515625,0.0518798828125,0.030853271484375,0.049896240234375,0.0433807373046875,0.062286376953125,0.03936767578125,0.0625,0.506317138671875,0.1062469482421875,Bacterial_spot
0.0054473876953125,0.0178375244140625,0.0041961669921875,0.0498504638671875,0.02801513671875,0.130157470703125,0.02764892578125,0.0337677001953125,0.671966552734375,0.0311126708984375,0.040924072265625,0.0506134033203125,0.031982421875,0.0533599853515625,0.0462188720703125,0.065948486328125,0.041595458984375,0.0585174560546875,0.5108489990234375,0.0999908447265625,Bacterial_spot
0.0049285888671875,0.0164794921875,0.0032196044921875,0.043853759765625,0.026611328125,0.14434814453125,0.02313232421875,0.0304718017578125,0.680572509765625,0.0263824462890625,0.05120849609375,0.061981201171875,0.0342559814453125,0.054931640625,0.0480194091796875,0.0620574951171875,0.04376220703125,0.0663299560546875,0.4620361328125,0.11541748046875,Bacterial_spot
0.0058135986328125,0.0160980224609375,0.004852294921875,0.0543060302734375,0.0472259521484375,0.1342926025390625,0.031463623046875,0.0320281982421875,0.644775390625,0.029144287109375,0.0400238037109375,0.0508575439453125,0.0285491943359375,0.0493011474609375,0.044952392578125,0.05908203125,0.03619384765625,0.0574951171875,0.5336151123046875,0.0999298095703125,Bacterial_spot
0.0060272216796875,0.0172882080078125,0.0066375732421875,0.0614776611328125,0.057952880859375,0.14288330078125,0.033233642578125,0.0340728759765625,0.6110687255859375,0.02935791015625,0.0504608154296875,0.0539093017578125,0.0292510986328125,0.0464935302734375,0.03594970703125,0.052703857421875,0.0381011962890625,0.0626373291015625,0.5186920166015625,0.1118011474609375,Bacterial_spot
0.002716064453125,0.0077667236328125,0.001495361328125,0.02484130859375,0.013336181640625,0.05126953125,0.0109710693359375,0.017822265625,0.8553314208984375,0.0144500732421875,0.0103607177734375,0.017120361328125,0.012451171875,0.0304412841796875,0.031982421875,0.0390625,0.0179595947265625,0.0223541259765625,0.78515625,0.033111572265625,Bacterial_spot
0.0048980712890625,0.0150299072265625,0.0042877197265625,0.0508880615234375,0.0459442138671875,0.1320037841796875,0.027587890625,0.0284576416015625,0.664947509765625,0.0259552001953125,0.0413360595703125,0.0464019775390625,0.0290374755859375,0.0480499267578125,0.03851318359375,0.0593109130859375,0.0365753173828125,0.0554351806640625,0.5478057861328125,0.0975341796875,Bacterial_spot
0.0052642822265625,0.01409912109375,0.003143310546875,0.041351318359375,0.0199432373046875,0.1214752197265625,0.0182647705078125,0.026702880859375,0.7266082763671875,0.0231475830078125,0.0368499755859375,0.048370361328125,0.0289306640625,0.050384521484375,0.0491790771484375,0.0623016357421875,0.0395965576171875,0.0498199462890625,0.5440216064453125,0.090545654296875,Bacterial_spot
0.0046234130859375,0.01226806640625,0.00311279296875,0.0352783203125,0.0213775634765625,0.10845947265625,0.0198516845703125,0.02545166015625,0.749664306640625,0.0199127197265625,0.039764404296875,0.0480499267578125,0.0274200439453125,0.046539306640625,0.04010009765625,0.05462646484375,0.0364837646484375,0.052032470703125,0.56317138671875,0.0918121337890625,Bacterial_spot
0.0051116943359375,0.0128631591796875,0.00408935546875,0.0483551025390625,0.0365753173828125,0.1302490234375,0.025634765625,0.0277557373046875,0.6855010986328125,0.02386474609375,0.0417327880859375,0.047882080078125,0.02581787109375,0.0422821044921875,0.0365142822265625,0.050689697265625,0.03472900390625,0.0526885986328125,0.571075439453125,0.096588134765625,Bacterial_spot
0.0052490234375,0.013885498046875,0.0036163330078125,0.0474700927734375,0.0273895263671875,0.13134765625,0.027099609375,0.034423828125,0.68359375,0.0259246826171875,0.0387115478515625,0.0485687255859375,0.0317535400390625,0.0549163818359375,0.0522613525390625,0.0616607666015625,0.0416259765625,0.0537261962890625,0.5236358642578125,0.0931396484375,Bacterial_spot
0.003326416015625,0.0083465576171875,0.00201416015625,0.025634765625,0.0246734619140625,0.0483245849609375,0.01251220703125,0.0164947509765625,0.8436431884765625,0.0150299072265625,0.01104736328125,0.0152435302734375,0.0109710693359375,0.02471923828125,0.0234527587890625,0.0319366455078125,0.014312744140625,0.01959228515625,0.814483642578125,0.03424072265625,Bacterial_spot
0.005035400390625,0.0144805908203125,0.002410888671875,0.0419769287109375,0.0229644775390625,0.101898193359375,0.0203399658203125,0.0319671630859375,0.73199462890625,0.0269317626953125,0.0229644775390625,0.0362701416015625,0.0251617431640625,0.056396484375,0.061981201171875,0.0680999755859375,0.0361480712890625,0.0429534912109375,0.5790252685546875,0.0709991455078125,Bacterial_spot
0.006683349609375,0.018157958984375,0.007720947265625,0.0684356689453125,0.077789306640625,0.1417236328125,0.0375518798828125,0.0325775146484375,0.57733154296875,0.0320281982421875,0.03936767578125,0.046234130859375,0.0286407470703125,0.0506744384765625,0.041229248046875,0.06195068359375,0.0373992919921875,0.055572509765625,0.544097900390625,0.0948333740234375,Bacterial_spot
0.00506591796875,0.0143890380859375,0.0045928955078125,0.0472564697265625,0.047119140625,0.1187286376953125,0.025726318359375,0.0260009765625,0.685516357421875,0.025604248046875,0.0445098876953125,0.0493621826171875,0.0269927978515625,0.0426177978515625,0.031341552734375,0.053070068359375,0.032379150390625,0.05755615234375,0.5603179931640625,0.1018524169921875,Bacterial_spot
0.0050048828125,0.0145263671875,0.0045013427734375,0.0448760986328125,0.03302001953125,0.1153106689453125,0.025726318359375,0.026336669921875,0.7046661376953125,0.026031494140625,0.0360107421875,0.04522705078125,0.0273284912109375,0.0459442138671875,0.0384979248046875,0.055908203125,0.0353240966796875,0.051116943359375,0.5789031982421875,0.0857391357421875,Bacterial_spot
0.005096435546875,0.0128631591796875,0.0037078857421875,0.042022705078125,0.0266571044921875,0.127593994140625,0.0205535888671875,0.0262451171875,0.712921142578125,0.0223388671875,0.051483154296875,0.0548858642578125,0.029205322265625,0.0476531982421875,0.037841796875,0.0551605224609375,0.0376434326171875,0.062103271484375,0.5133056640625,0.1107177734375,Bacterial_spot
0.005096435546875,0.0157623291015625,0.00439453125,0.05316162109375,0.0398406982421875,0.1269989013671875,0.0294342041015625,0.036102294921875,0.657958984375,0.03125,0.024932861328125,0.03912353515625,0.02728271484375,0.0615997314453125,0.0635223388671875,0.076141357421875,0.037933349609375,0.0456085205078125,0.547515869140625,0.0763397216796875,Bacterial_spot
0.005645751953125,0.016845703125,0.0058746337890625,0.063751220703125,0.0720672607421875,0.1479644775390625,0.035400390625,0.0338897705078125,0.5897064208984375,0.0288543701171875,0.0439605712890625,0.0529327392578125,0.0312652587890625,0.0511016845703125,0.048187255859375,0.0605621337890625,0.0386505126953125,0.0590667724609375,0.5137481689453125,0.10052490234375,Bacterial_spot
0.0054473876953125,0.0126800537109375,0.002899169921875,0.0351715087890625,0.01922607421875,0.1272735595703125,0.0166473388671875,0.0235137939453125,0.7357025146484375,0.0214385986328125,0.0261077880859375,0.046600341796875,0.0285186767578125,0.06292724609375,0.06976318359375,0.07684326171875,0.0421142578125,0.0495758056640625,0.51629638671875,0.0812530517578125,Bacterial_spot
0.0062255859375,0.0163726806640625,0.007843017578125,0.0675811767578125,0.0787200927734375,0.1401214599609375,0.037750244140625,0.031707763671875,0.586212158203125,0.0274658203125,0.0424652099609375,0.0500946044921875,0.03070068359375,0.0506134033203125,0.0460968017578125,0.0598907470703125,0.0404510498046875,0.0554046630859375,0.5268402099609375,0.097442626953125,Bacterial_spot
0.0052490234375,0.0133819580078125,0.004638671875,0.0480194091796875,0.04986572265625,0.1214447021484375,0.024871826171875,0.024200439453125,0.6840362548828125,0.0242919921875,0.0322113037109375,0.0467987060546875,0.029815673828125,0.0574493408203125,0.0547943115234375,0.0737762451171875,0.0440521240234375,0.05194091796875,0.52288818359375,0.086273193359375,Bacterial_spot
0.00482177734375,0.0150299072265625,0.0038909912109375,0.053497314453125,0.032135009765625,0.1423492431640625,0.031494140625,0.0379486083984375,0.6491851806640625,0.0296478271484375,0.044525146484375,0.0508270263671875,0.0294189453125,0.0528717041015625,0.05084228515625,0.064422607421875,0.03973388671875,0.0582275390625,0.5072021484375,0.1019287109375,Bacterial_spot
0.0062255859375,0.01611328125,0.007080078125,0.0648193359375,0.078216552734375,0.149383544921875,0.0366668701171875,0.0307769775390625,0.5838470458984375,0.0268707275390625,0.038299560546875,0.05047607421875,0.03228759765625,0.05340576171875,0.05548095703125,0.0665435791015625,0.044219970703125,0.054840087890625,0.5140838623046875,0.090362548828125,Bacterial_spot
0.0081787109375,0.018768310546875,0.0076446533203125,0.0668182373046875,0.09771728515625,0.1450653076171875,0.0363311767578125,0.0274505615234375,0.5608978271484375,0.0311279296875,0.0377197265625,0.047332763671875,0.0258026123046875,0.0518798828125,0.0436248779296875,0.0681610107421875,0.0349578857421875,0.0573577880859375,0.538726806640625,0.0944366455078125,Bacterial_spot
0.0042877197265625,0.013580322265625,0.0018310546875,0.0388031005859375,0.0202484130859375,0.0801849365234375,0.0179290771484375,0.03143310546875,0.7686309814453125,0.0230712890625,0.0164947509765625,0.028106689453125,0.0187835693359375,0.0445098876953125,0.046478271484375,0.0533294677734375,0.0250091552734375,0.03338623046875,0.6780853271484375,0.055816650390625,Bacterial_spot
0.0057220458984375,0.0170745849609375,0.0051727294921875,0.049346923828125,0.03228759765625,0.1379547119140625,0.0298919677734375,0.033538818359375,0.6598052978515625,0.029205322265625,0.034423828125,0.0540008544921875,0.0323638916015625,0.0643768310546875,0.06982421875,0.076263427734375,0.045928955078125,0.0585784912109375,0.4716339111328125,0.0926055908203125,Bacterial_spot
0.0068511962890625,0.0189971923828125,0.0047607421875,0.0596923828125,0.0431365966796875,0.1575164794921875,0.0319976806640625,0.0403594970703125,0.6066131591796875,0.0300750732421875,0.06353759765625,0.06414794921875,0.03558349609375,0.0517425537109375,0.0425872802734375,0.061248779296875,0.045318603515625,0.0718231201171875,0.4298858642578125,0.134124755859375,Bacterial_spot
0.005828857421875,0.018035888671875,0.005218505859375,0.060150146484375,0.0418853759765625,0.1580352783203125,0.033935546875,0.036529541015625,0.6076202392578125,0.0327606201171875,0.0391845703125,0.05584716796875,0.0387115478515625,0.0700836181640625,0.0714874267578125,0.08685302734375,0.0528564453125,0.062286376953125,0.4196319580078125,0.103057861328125,Bacterial_spot
0.005859375,0.020111083984375,0.0034942626953125,0.054107666015625,0.0381927490234375,0.1456146240234375,0.02972412109375,0.0395050048828125,0.627227783203125,0.036163330078125,0.0450439453125,0.0531463623046875,0.0328521728515625,0.0561370849609375,0.05322265625,0.071807861328125,0.041259765625,0.062652587890625,0.477874755859375,0.1060028076171875,Bacterial_spot
0.0023651123046875,0.0072479248046875,0.0012054443359375,0.0234375,0.0237274169921875,0.0545501708984375,0.0135955810546875,0.0165557861328125,0.8452911376953125,0.01202392578125,0.0082855224609375,0.0132598876953125,0.011077880859375,0.0287017822265625,0.034423828125,0.0355377197265625,0.014984130859375,0.0171966552734375,0.8090667724609375,0.0274658203125,Bacterial_spot
0.0054779052734375,0.016387939453125,0.0019989013671875,0.0457916259765625,0.0191802978515625,0.104644775390625,0.0166778564453125,0.0359344482421875,0.727020263671875,0.026885986328125,0.0168304443359375,0.03265380859375,0.0246124267578125,0.06597900390625,0.078155517578125,0.0840911865234375,0.0352325439453125,0.04461669921875,0.5585479736328125,0.0592803955078125,Bacterial_spot
0.0060272216796875,0.017181396484375,0.00311279296875,0.053680419921875,0.0286102294921875,0.10516357421875,0.019012451171875,0.0410614013671875,0.6976470947265625,0.02850341796875,0.0208282470703125,0.0352325439453125,0.02703857421875,0.0641021728515625,0.0727386474609375,0.081390380859375,0.03802490234375,0.0462493896484375,0.54827880859375,0.0661163330078125,Bacterial_spot
0.0030059814453125,0.0082244873046875,0.0023345947265625,0.0287322998046875,0.031341552734375,0.0576171875,0.017791748046875,0.0167388916015625,0.81890869140625,0.0153045654296875,0.00970458984375,0.015106201171875,0.0115509033203125,0.030914306640625,0.0310211181640625,0.0354156494140625,0.0153045654296875,0.0193328857421875,0.798919677734375,0.0327301025390625,Bacterial_spot
0.0048980712890625,0.01483154296875,0.0040740966796875,0.04034423828125,0.02471923828125,0.1125640869140625,0.0231475830078125,0.029052734375,0.71929931640625,0.027069091796875,0.033538818359375,0.04620361328125,0.0272369384765625,0.048065185546875,0.0453948974609375,0.056884765625,0.0379791259765625,0.0494842529296875,0.572723388671875,0.082489013671875,Bacterial_spot
0.0053558349609375,0.015625,0.0041046142578125,0.05145263671875,0.0461273193359375,0.1329803466796875,0.0267486572265625,0.0303497314453125,0.6582794189453125,0.0289764404296875,0.03778076171875,0.051910400390625,0.0299835205078125,0.0571136474609375,0.0529022216796875,0.072479248046875,0.0386505126953125,0.0592498779296875,0.503387451171875,0.0965423583984375,Bacterial_spot
0.00537109375,0.016815185546875,0.0047454833984375,0.0635223388671875,0.056671142578125,0.1824493408203125,0.036102294921875,0.0383148193359375,0.5646514892578125,0.0313568115234375,0.0445098876953125,0.0613861083984375,0.040008544921875,0.073638916015625,0.08184814453125,0.0889892578125,0.0561981201171875,0.066558837890625,0.3778228759765625,0.109039306640625,Bacterial_spot
0.0045166015625,0.0124053955078125,0.0023651123046875,0.0444183349609375,0.02667236328125,0.102752685546875,0.0203094482421875,0.03216552734375,0.730010986328125,0.024383544921875,0.01873779296875,0.03167724609375,0.0236053466796875,0.0552520751953125,0.0591583251953125,0.0677642822265625,0.031768798828125,0.040557861328125,0.609283447265625,0.06219482421875,Bacterial_spot
0.00445556640625,0.014556884765625,0.00360107421875,0.0554656982421875,0.063385009765625,0.121185302734375,0.0279998779296875,0.0352935791015625,0.6480255126953125,0.026031494140625,0.0263214111328125,0.0370941162109375,0.02777099609375,0.0565643310546875,0.0596466064453125,0.072509765625,0.0354156494140625,0.0470123291015625,0.5636138916015625,0.0740509033203125,Bacterial_spot
0.005706787109375,0.0171661376953125,0.00555419921875,0.0597381591796875,0.0511474609375,0.1764984130859375,0.03143310546875,0.033660888671875,0.590911865234375,0.0281829833984375,0.0612030029296875,0.0644683837890625,0.0375213623046875,0.057342529296875,0.0500640869140625,0.0712738037109375,0.0506439208984375,0.0740814208984375,0.4023590087890625,0.13104248046875,Bacterial_spot
0.0051422119140625,0.014923095703125,0.0045166015625,0.049835205078125,0.028289794921875,0.12158203125,0.02728271484375,0.03363037109375,0.6877288818359375,0.027069091796875,0.0396728515625,0.0478363037109375,0.026763916015625,0.0460662841796875,0.0410003662109375,0.055206298828125,0.0353851318359375,0.05029296875,0.5670013427734375,0.0907745361328125,Bacterial_spot
0.006134033203125,0.017578125,0.0078582763671875,0.0741729736328125,0.08648681640625,0.1604156494140625,0.040069580078125,0.03277587890625,0.54522705078125,0.0292816162109375,0.037322998046875,0.0473785400390625,0.0339813232421875,0.0601043701171875,0.0574798583984375,0.07269287109375,0.0439453125,0.05572509765625,0.4985809326171875,0.0927886962890625,Bacterial_spot
0.0052032470703125,0.01483154296875,0.0046844482421875,0.0521697998046875,0.0538787841796875,0.1300811767578125,0.0283203125,0.0303955078125,0.655120849609375,0.0253143310546875,0.0223846435546875,0.0372467041015625,0.026336669921875,0.05914306640625,0.065765380859375,0.074981689453125,0.0382537841796875,0.04278564453125,0.56719970703125,0.0659027099609375,Bacterial_spot
0.0049285888671875,0.01214599609375,0.002471923828125,0.0330963134765625,0.01690673828125,0.1088104248046875,0.015350341796875,0.0216217041015625,0.7665252685546875,0.0181427001953125,0.0435943603515625,0.0474395751953125,0.0245513916015625,0.0398406982421875,0.0338287353515625,0.0462493896484375,0.0311737060546875,0.0519866943359375,0.5838623046875,0.09747314453125,Bacterial_spot
0.0042572021484375,0.0139923095703125,0.0020294189453125,0.0427093505859375,0.0211944580078125,0.102630615234375,0.0154571533203125,0.0332183837890625,0.7422943115234375,0.022216796875,0.01763916015625,0.034942626953125,0.0267333984375,0.0648040771484375,0.078216552734375,0.0827484130859375,0.0395355224609375,0.0437774658203125,0.5484466552734375,0.0631561279296875,Bacterial_spot
0.0072784423828125,0.0195159912109375,0.0089874267578125,0.0706634521484375,0.0874481201171875,0.1591339111328125,0.040679931640625,0.036956787109375,0.53533935546875,0.03399658203125,0.0411376953125,0.052337646484375,0.034759521484375,0.0630340576171875,0.0609130859375,0.0776519775390625,0.04852294921875,0.058746337890625,0.4650726318359375,0.0978240966796875,Bacterial_spot
0.0057525634765625,0.016937255859375,0.006134033203125,0.0612945556640625,0.062896728515625,0.1361541748046875,0.0374298095703125,0.031707763671875,0.6122589111328125,0.0294342041015625,0.0390625,0.048065185546875,0.027435302734375,0.0483551025390625,0.042022705078125,0.05718994140625,0.03668212890625,0.0517120361328125,0.55706787109375,0.0924072265625,Bacterial_spot
0.0050201416015625,0.0165252685546875,0.00439453125,0.06097412109375,0.0534210205078125,0.148284912109375,0.035308837890625,0.04022216796875,0.6071319580078125,0.028717041015625,0.0500335693359375,0.05450439453125,0.0329132080078125,0.052490234375,0.0460662841796875,0.0630340576171875,0.042266845703125,0.0622406005859375,0.4877777099609375,0.108673095703125,Bacterial_spot
0.005401611328125,0.014801025390625,0.00384521484375,0.04931640625,0.0338287353515625,0.1495819091796875,0.0268096923828125,0.0333709716796875,0.65740966796875,0.025634765625,0.0461273193359375,0.0604095458984375,0.0343170166015625,0.059356689453125,0.0582275390625,0.071502685546875,0.0481719970703125,0.0644073486328125,0.450408935546875,0.1070709228515625,Bacterial_spot
0.005645751953125,0.0166473388671875,0.006195068359375,0.0600738525390625,0.066802978515625,0.1557769775390625,0.03619384765625,0.0336151123046875,0.591888427734375,0.02716064453125,0.055267333984375,0.0594329833984375,0.033966064453125,0.048583984375,0.0442047119140625,0.058746337890625,0.0429534912109375,0.066131591796875,0.4731597900390625,0.1175537109375,Bacterial_spot
0.004119873046875,0.01214599609375,0.003662109375,0.04705810546875,0.0362091064453125,0.13299560546875,0.0241851806640625,0.0274810791015625,0.6887664794921875,0.02337646484375,0.0534210205078125,0.0526123046875,0.0273284912109375,0.041534423828125,0.0327606201171875,0.0509185791015625,0.0342559814453125,0.06170654296875,0.529541015625,0.1159210205078125,Bacterial_spot
0.0059356689453125,0.0178375244140625,0.00762939453125,0.0728759765625,0.0886688232421875,0.165130615234375,0.0406951904296875,0.03533935546875,0.5347900390625,0.031097412109375,0.0482940673828125,0.0581512451171875,0.035888671875,0.0544586181640625,0.048858642578125,0.0677642822265625,0.04449462890625,0.06585693359375,0.467041015625,0.10919189453125,Bacterial_spot
0.0049285888671875,0.0134124755859375,0.004058837890625,0.0487823486328125,0.0333251953125,0.13922119140625,0.02459716796875,0.0308685302734375,0.677032470703125,0.023773193359375,0.0473785400390625,0.0529327392578125,0.0274810791015625,0.047119140625,0.040771484375,0.0550689697265625,0.0368194580078125,0.0582275390625,0.5268096923828125,0.107391357421875,Bacterial_spot
0.00537109375,0.0158538818359375,0.0035858154296875,0.0457611083984375,0.0295867919921875,0.1265411376953125,0.0245361328125,0.0301055908203125,0.690185546875,0.028472900390625,0.0383758544921875,0.0496673583984375,0.0301055908203125,0.0525360107421875,0.046966552734375,0.06451416015625,0.040130615234375,0.056640625,0.5230712890625,0.097991943359375,Bacterial_spot
0.005523681640625,0.0142364501953125,0.00537109375,0.055999755859375,0.0660552978515625,0.1275787353515625,0.028778076171875,0.027496337890625,0.6456451416015625,0.0233154296875,0.0388336181640625,0.0456085205078125,0.0276031494140625,0.0475006103515625,0.0428924560546875,0.056549072265625,0.0371856689453125,0.0512542724609375,0.563201904296875,0.0893707275390625,Bacterial_spot
0.0082855224609375,0.0172271728515625,0.0051727294921875,0.05145263671875,0.03692626953125,0.1312103271484375,0.0240020751953125,0.02972412109375,0.669281005859375,0.0267181396484375,0.050048828125,0.0565032958984375,0.032501220703125,0.057098388671875,0.0475006103515625,0.0673675537109375,0.0416259765625,0.0640716552734375,0.4687042236328125,0.1145782470703125,Bacterial_spot
0.0045166015625,0.0127105712890625,0.0039520263671875,0.042938232421875,0.0323486328125,0.121795654296875,0.02154541015625,0.0262908935546875,0.7125396728515625,0.0213623046875,0.0457916259765625,0.0538177490234375,0.0305938720703125,0.046844482421875,0.0414886474609375,0.057525634765625,0.0413055419921875,0.0599212646484375,0.518341064453125,0.1043701171875,Bacterial_spot
0.0066070556640625,0.017669677734375,0.0071868896484375,0.0646514892578125,0.0765228271484375,0.146728515625,0.03594970703125,0.0322113037109375,0.5834808349609375,0.02899169921875,0.0453338623046875,0.0504608154296875,0.0315704345703125,0.0486297607421875,0.0390777587890625,0.056854248046875,0.0382537841796875,0.0576934814453125,0.5270538330078125,0.105072021484375,Bacterial_spot
0.00494384765625,0.0171051025390625,0.00433349609375,0.061859130859375,0.044342041015625,0.132080078125,0.03594970703125,0.0438690185546875,0.6244354248046875,0.0310821533203125,0.0320281982421875,0.045562744140625,0.0308990478515625,0.06103515625,0.0618133544921875,0.072021484375,0.040435791015625,0.05328369140625,0.51806640625,0.0848541259765625,Bacterial_spot
0.00482177734375,0.01312255859375,0.004241943359375,0.0509185791015625,0.05706787109375,0.1357879638671875,0.0277862548828125,0.02801513671875,0.65399169921875,0.0242462158203125,0.0380706787109375,0.052215576171875,0.032440185546875,0.0548095703125,0.0568389892578125,0.070037841796875,0.0425262451171875,0.057891845703125,0.5010986328125,0.0940704345703125,Bacterial_spot
